Image Index,Split,Severity Rating,Depth (m),Area (m^2),Estimated Volume (m^3),Geometric Location
130,train,high,0.056053548646673515,0.26318359375,0.014752374375271984,"(18, 21)"
130,train,medium,0.04557564323200743,0.45458984375,0.020718224535644005,"(12, 11)"
131,train,medium,0.051183553977381516,0.1435546875,0.0073476390963623855,"(23, 16)"
131,train,high,0.06658716758588441,0.11962890625,0.007965750028584805,"(5, 14)"
132,train,medium,0.02858256311222556,0.35888671875,0.01025790228881142,"(7, 8)"
132,train,medium,0.03521967156222931,0.370849609375,0.013061201441168537,"(12, 24)"
132,train,medium,0.04390386919342721,0.035888671875,0.00157565155552583,"(29, 7)"
132,train,medium,0.04067678704464339,0.035888671875,0.0014598358631744577,"(16, 6)"
132,train,high,0.06804838106201931,0.2392578125,0.016281106797065167,"(27, 18)"
133,train,high,0.05676225692524663,0.0478515625,0.002716162684899497,"(19, 4)"
133,train,medium,0.04402961029383738,0.1435546875,0.006320656946478608,"(6, 22)"
133,train,high,0.06997563811708489,0.514404296875,0.0359957689239985,"(26, 15)"
133,train,high,0.06720019355371934,0.107666015625,0.00723517708915777,"(16, 23)"
133,train,high,0.0727637362427888,0.107666015625,0.007834181563249477,"(13, 10)"
133,train,high,0.06295385820966952,0.035888671875,0.002259330360552104,"(27, 28)"
134,train,medium,0.046822706953912954,0.287109375,0.013443238129346101,"(6, 7)"
134,train,medium,0.03609500663808454,0.1435546875,0.005181607398240652,"(26, 26)"
135,train,high,0.07315839497153187,0.45458984375,0.03325706333910946,"(10, 23)"
135,train,medium,0.04165389681344918,0.50244140625,0.0209286424907418,"(24, 26)"
135,train,high,0.06684829890512295,0.107666015625,0.007197289994423638,"(5, 10)"
136,train,high,0.06497368012031243,0.11962890625,0.007772730287830345,"(7, 21)"
136,train,medium,0.04834264990760505,0.55029296875,0.026602620334897895,"(17, 10)"
136,train,medium,0.030919334053060084,0.442626953125,0.013685730624560043,"(25, 25)"
137,train,medium,0.040477861885305964,0.50244140625,0.020337753847646405,"(12, 11)"
138,train,medium,0.028718826924376804,0.2392578125,0.006871203707492497,"(27, 24)"
138,train,medium,0.039733769015333854,0.346923828125,0.013784591252634133,"(16, 13)"
138,train,high,0.07061782338677886,0.57421875,0.04055007827287692,"(9, 24)"
139,train,medium,0.037886321755351296,0.299072265625,0.01133074808357064,"(21, 16)"
139,train,high,0.06103069151878781,0.11962890625,0.007301034874073737,"(21, 8)"
139,train,high,0.07001746702042927,0.442626953125,0.03099161809278278,"(6, 16)"
139,train,high,0.06442117204766165,0.2392578125,0.015413268702809672,"(25, 27)"
140,train,medium,0.04813912401788016,0.31103515625,0.014972959960639484,"(11, 15)"
140,train,medium,0.025773735607641218,0.299072265625,0.007708209501796995,"(10, 25)"
140,train,high,0.07184427745038743,0.562255859375,0.04039486595904352,"(24, 19)"
140,train,medium,0.04684461294705128,0.107666015625,0.0050435728295043,"(19, 4)"
141,train,medium,0.03971625853806174,0.40673828125,0.01615412273545187,"(25, 8)"
141,train,high,0.06860298767462196,0.40673828125,0.02790346129539067,"(16, 21)"
141,train,medium,0.0262454725827936,0.6220703125,0.016326529331288597,"(6, 9)"
142,train,medium,0.04295948416278304,0.2392578125,0.010278392206915865,"(16, 27)"
142,train,medium,0.051397726623147594,0.1435546875,0.007378384583596383,"(25, 16)"
143,train,medium,0.04669679908729063,0.107666015625,0.005027658300169719,"(28, 10)"
143,train,high,0.06547682884546009,0.478515625,0.03133168567800337,"(20, 24)"
144,train,medium,0.02634352410681964,0.45458984375,0.011975498507543498,"(11, 10)"
144,train,medium,0.03639414767636039,0.31103515625,0.01131985940910233,"(27, 10)"
144,train,medium,0.026713115153997737,0.1435546875,0.0038347928980836596,"(27, 19)"
145,train,medium,0.05015969042380641,0.45458984375,0.02280208583230653,"(11, 15)"
145,train,high,0.05993339435747484,0.562255859375,0.03369790214972279,"(23, 21)"
145,train,high,0.0605198681077611,0.11962890625,0.007239925628125718,"(27, 11)"
145,train,medium,0.026238927295086027,0.322998046875,0.008475122268407914,"(13, 5)"
145,train,high,0.07148033149506847,0.3349609375,0.02394311885039891,"(8, 25)"
145,train,high,0.06960458372437331,0.11962890625,0.00832672022093333,"(23, 4)"
146,train,medium,0.03312107983657096,0.26318359375,0.008716924820269409,"(16, 16)"
146,train,medium,0.03842707545937753,0.0478515625,0.00183879560303662,"(3, 6)"
146,train,high,0.05720383841976425,0.107666015625,0.006158909361112313,"(26, 5)"
146,train,high,0.06623563030621414,0.538330078125,0.03565663203740287,"(12, 6)"
146,train,medium,0.03820697775957453,0.11962890625,0.004570658960495977,"(27, 20)"
147,train,high,0.06859510207984548,0.370849609375,0.025438466811348946,"(20, 13)"
148,train,medium,0.05492445959780327,0.478515625,0.02628221211223008,"(9, 13)"
148,train,medium,0.030873570448472325,0.346923828125,0.010710777247870892,"(19, 17)"
149,train,medium,0.03914817709816312,0.2392578125,0.009366507215869107,"(6, 5)"
149,train,medium,0.05292814208503868,0.2392578125,0.012663471494955544,"(23, 15)"
149,train,medium,0.0456477729859657,0.35888671875,0.01638237946517812,"(26, 6)"
150,train,medium,0.0505823360025178,0.11962890625,0.006051109531551201,"(27, 21)"
151,train,high,0.06381352568035062,0.035888671875,0.0022901826843289893,"(18, 29)"
151,train,high,0.06496017302735108,0.035888671875,0.002331334334721828,"(28, 23)"
152,train,high,0.05650351863028788,0.11962890625,0.006759454133017837,"(22, 7)"
153,train,high,0.07250969277084533,0.59814453125,0.043371276193498794,"(10, 15)"
153,train,high,0.06007969645602915,0.0478515625,0.0028749073499467074,"(23, 25)"
153,train,high,0.05879819279427777,0.50244140625,0.02954264667251554,"(26, 14)"
154,train,medium,0.050867599242512704,0.275146484375,0.013996041100173783,"(15, 13)"
154,train,medium,0.03182936773075395,0.55029296875,0.01751547726199204,"(23, 25)"
155,train,high,0.071396737520614,0.11962890625,0.00854111361940939,"(6, 7)"
155,train,medium,0.03331963923457839,0.1435546875,0.00478319039793264,"(18, 15)"
155,train,medium,0.04449212841399253,0.45458984375,0.020225669703821798,"(7, 20)"
156,train,high,0.06649450530499028,0.562255859375,0.03738692522397281,"(7, 13)"
156,train,high,0.06822583228731184,0.11962890625,0.008161781694527052,"(12, 27)"
156,train,high,0.06823671111298404,0.59814453125,0.04081541558271751,"(18, 12)"
156,train,medium,0.04646178140412868,0.2392578125,0.011116344183605006,"(26, 27)"
157,train,medium,0.031051436980768475,0.0478515625,0.001485859777400054,"(15, 9)"
157,train,high,0.06359970213917748,0.035888671875,0.002282508841420676,"(20, 20)"
157,train,medium,0.04241150210555365,0.634033203125,0.026890300529326866,"(7, 24)"
158,train,medium,0.04853954703684991,0.287109375,0.013936159012533079,"(19, 18)"
158,train,medium,0.05149401110692539,0.1435546875,0.007392206672576204,"(5, 18)"
158,train,high,0.06802005536210902,0.6220703125,0.04231325709537446,"(15, 7)"
158,train,high,0.07172770877823936,0.0478515625,0.0034322829395837195,"(23, 26)"
159,train,medium,0.0258433884396473,0.035888671875,0.0009274848878486701,"(8, 21)"
159,train,medium,0.039224761551726425,0.035888671875,0.0014077245967050256,"(7, 28)"
159,train,medium,0.03751047666209252,0.0478515625,0.0017949349184009117,"(13, 3)"
159,train,medium,0.05260441123941772,0.45458984375,0.023913431085887643,"(16, 15)"
160,train,medium,0.033915743320982655,0.11962890625,0.004057303278144898,"(20, 9)"
160,train,medium,0.040632739096131,0.107666015625,0.004374765122410589,"(14, 24)"
160,train,medium,0.04429527561697255,0.035888671875,0.001589698612230216,"(23, 15)"
160,train,high,0.059023901076712675,0.0478515625,0.0028243858913661337,"(6, 11)"
160,train,medium,0.03062240666909093,0.538330078125,0.016484962574547242,"(23, 23)"
161,train,high,0.0708055460016609,0.514404296875,0.03642267710583485,"(15, 9)"
161,train,high,0.07175533033643891,0.64599609375,0.04635366310308041,"(14, 25)"
161,train,medium,0.03194896143526017,0.26318359375,0.008408442487111931,"(27, 15)"
162,train,high,0.06086865074966247,0.57421875,0.03495192054765774,"(8, 21)"
163,train,medium,0.04780073123677074,0.035888671875,0.001715504758741528,"(28, 7)"
163,train,medium,0.053942770579550534,0.562255859375,0.030329638829273652,"(10, 6)"
163,train,high,0.06399504547785534,0.31103515625,0.01990470896943059,"(23, 22)"
163,train,high,0.06836218221253051,0.538330078125,0.036801418891267035,"(9, 19)"
164,train,medium,0.04188784027508663,0.562255859375,0.02355168363123157,"(8, 11)"
164,train,high,0.06683455024085541,0.1435546875,0.009594412974029048,"(19, 22)"
164,train,medium,0.04538429412552389,0.1435546875,0.006515128160597667,"(28, 12)"
165,train,high,0.06307401168379283,0.1435546875,0.009054570036638229,"(9, 7)"
165,train,high,0.05955806032565286,0.478515625,0.02849946246051748,"(24, 13)"
165,train,medium,0.036617786164733525,0.035888671875,0.001314163712455036,"(27, 4)"
166,train,high,0.05639090000512967,0.346923828125,0.019563346901193667,"(17, 7)"
166,train,medium,0.027879532853684795,0.035888671875,0.001000559406614176,"(10, 25)"
166,train,high,0.06691245336250316,0.31103515625,0.02081212538667701,"(13, 18)"
167,train,medium,0.035785904212413996,0.11962890625,0.004281028580098354,"(7, 13)"
167,train,medium,0.04767988003267412,0.418701171875,0.019963621644540068,"(21, 19)"
167,train,medium,0.048745603534582675,0.35888671875,0.01749414970601478,"(16, 5)"
168,train,high,0.05893400805289549,0.50244140625,0.029610885882045634,"(26, 22)"
168,train,high,0.06990063256950318,0.11962890625,0.008362136220472794,"(6, 12)"
168,train,high,0.06350492296104977,0.11962890625,0.0075970244753208955,"(9, 28)"
169,train,medium,0.03270746522021512,0.3349609375,0.010955723213411902,"(14, 10)"
169,train,high,0.05619033025926851,0.035888671875,0.0020165963252227713,"(13, 27)"
169,train,high,0.05960280250465216,0.59814453125,0.03565109036533149,"(24, 16)"
169,train,medium,0.02615916109035456,0.107666015625,0.002816452646691006,"(5, 15)"
170,train,medium,0.04161615981402918,0.0478515625,0.0019913982723510056,"(4, 6)"
170,train,medium,0.036468142193989965,0.31103515625,0.011342874305454886,"(14, 15)"
170,train,medium,0.04561411977517335,0.107666015625,0.004911090532434436,"(26, 21)"
171,train,high,0.061490286729708174,0.562255859375,0.034573274008427225,"(6, 8)"
171,train,medium,0.025642284391769063,0.31103515625,0.007975651932400827,"(23, 17)"
171,train,medium,0.03123345763103871,0.107666015625,0.0033627819373261893,"(10, 17)"
171,train,high,0.06446563228426994,0.26318359375,0.016966296777940183,"(27, 6)"
172,train,high,0.07449111385665941,0.2392578125,0.01782258095203277,"(21, 24)"
172,train,high,0.06700514169583349,0.538330078125,0.036070883163894736,"(17, 9)"
172,train,medium,0.04280105896478479,0.11962890625,0.005120243870298961,"(28, 7)"
173,train,medium,0.0300473676605674,0.57421875,0.017253761898841438,"(12, 25)"
173,train,high,0.06105875632709493,0.514404296875,0.03140888661650123,"(22, 8)"
173,train,high,0.058891223305502574,0.0478515625,0.0028180370527047132,"(14, 16)"
173,train,medium,0.03203252923140188,0.035888671875,0.001149604930912128,"(9, 12)"
173,train,medium,0.025771922397217092,0.1435546875,0.0036996802660067504,"(9, 4)"
174,train,high,0.06320238761841236,0.478515625,0.030243330012716854,"(21, 26)"
174,train,medium,0.053012031507088136,0.035888671875,0.001902531404185048,"(7, 10)"
174,train,high,0.06280729149548955,0.107666015625,0.0067622108275173076,"(10, 16)"
175,train,medium,0.03192375323305687,0.35888671875,0.011457011047996485,"(22, 9)"
175,train,medium,0.039824129577663125,0.107666015625,0.004287705357360703,"(24, 18)"
176,train,high,0.07226141654635758,0.299072265625,0.021611385563791025,"(10, 19)"
177,train,high,0.06809421612504729,0.11962890625,0.00814603659699052,"(24, 7)"
178,train,medium,0.030716600495427446,0.035888671875,0.001102377996295858,"(6, 29)"
178,train,high,0.06878218776910182,0.50244140625,0.03455901914765907,"(17, 11)"
178,train,high,0.05972226405601222,0.35888671875,0.02143352738338329,"(6, 9)"
178,train,high,0.06500745060396251,0.45458984375,0.029551726812641163,"(15, 25)"
179,train,medium,0.03377195049379546,0.478515625,0.016160405998007592,"(19, 18)"
179,train,high,0.057645497208831976,0.322998046875,0.01861938300959099,"(14, 6)"
179,train,medium,0.035311806535948995,0.35888671875,0.01267293838082154,"(5, 12)"
180,train,high,0.05860958422284497,0.1435546875,0.00841368054761544,"(7, 14)"
180,train,medium,0.03810574723931268,0.107666015625,0.00410269397767014,"(18, 8)"
181,train,high,0.07473125933131933,0.538330078125,0.04023008467420877,"(14, 15)"
181,train,medium,0.04535126482067872,0.31103515625,0.014105837739634934,"(17, 26)"
181,train,medium,0.04342684751154983,0.035888671875,0.001558531880907672,"(24, 22)"
182,train,high,0.05618208713738437,0.562255859375,0.031588707684911184,"(19, 23)"
182,train,high,0.07373625658107019,0.035888671875,0.0026462963177288374,"(24, 5)"
182,train,high,0.05972772625336224,0.107666015625,0.006430646308040222,"(7, 22)"
183,train,high,0.07161298828926245,0.31103515625,0.022274157002080165,"(17, 11)"
183,train,medium,0.04638634272032709,0.11962890625,0.005549147444570379,"(6, 25)"
183,train,high,0.06949214566270173,0.31103515625,0.021614500384346192,"(7, 15)"
184,train,medium,0.03743906922134768,0.107666015625,0.004030915411771076,"(6, 10)"
185,train,medium,0.04891432710716649,0.634033203125,0.031013307494460785,"(19, 20)"
185,train,high,0.07175217987065663,0.035888671875,0.0025750904396939756,"(26, 11)"
185,train,medium,0.02586917948800756,0.35888671875,0.009284104943205838,"(18, 9)"
185,train,high,0.06597970974928065,0.107666015625,0.007103772460799015,"(6, 19)"
186,train,medium,0.04924257256125637,0.251220703125,0.012370753702522658,"(17, 9)"
186,train,medium,0.030495565096260127,0.107666015625,0.0032833359881471475,"(21, 17)"
186,train,high,0.07004369473115213,0.35888671875,0.02513775177118985,"(27, 25)"
186,train,medium,0.048486251232132405,0.1435546875,0.0069604286436752575,"(8, 5)"
187,train,high,0.0595800706252696,0.1435546875,0.008552998419838507,"(12, 4)"
187,train,medium,0.053399489769028974,0.0478515625,0.0025552490221508006,"(12, 16)"
188,train,high,0.06916636424491507,0.562255859375,0.03888919356836899,"(7, 6)"
188,train,high,0.06274905200795268,0.11962890625,0.007506600459935745,"(23, 8)"
188,train,high,0.06386799536540796,0.2392578125,0.015280916859887647,"(7, 25)"
188,train,medium,0.02749403756395308,0.59814453125,0.01644540821086061,"(25, 18)"
188,train,medium,0.04972320503701819,0.1435546875,0.007137999160587572,"(16, 5)"
188,train,medium,0.03335297842588601,0.35888671875,0.011969940987805771,"(12, 16)"
189,train,high,0.0732626889955964,0.634033203125,0.046450977373428674,"(18, 19)"
189,train,medium,0.049292060446031113,0.6220703125,0.030663127445431464,"(7, 25)"
189,train,high,0.07388002443318857,0.035888671875,0.0026514559549996874,"(19, 9)"
190,train,high,0.0607228690349767,0.442626953125,0.026877578505960145,"(18, 19)"
190,train,high,0.0719982575180186,0.3349609375,0.02411660383660193,"(15, 7)"
190,train,medium,0.0442879141800353,0.1435546875,0.006357737680141785,"(17, 28)"
191,train,medium,0.04754806183776407,0.322998046875,0.015357931106289517,"(14, 20)"
192,train,high,0.05672962236003817,0.35888671875,0.02035950802472073,"(14, 11)"
192,train,high,0.07409323963990727,0.64599609375,0.04786394338066275,"(8, 22)"
193,train,medium,0.04569353958586639,0.35888671875,0.016398804490044824,"(16, 16)"
194,train,medium,0.05328823571195139,0.1435546875,0.0076497760250555215,"(11, 17)"
194,train,high,0.07115664566653804,0.299072265625,0.02128097923376687,"(19, 14)"
194,train,medium,0.04564712210579491,0.478515625,0.02184286116390577,"(25, 26)"
194,train,high,0.07191819113274624,0.107666015625,0.007743145090219993,"(6, 24)"
195,train,high,0.05617185647090581,0.31103515625,0.017471422154280762,"(5, 7)"
196,train,high,0.05889310270262831,0.418701171875,0.024658611116945204,"(9, 22)"
196,train,medium,0.03264267961555954,0.26318359375,0.008591017730852829,"(27, 6)"
196,train,high,0.06504450681345127,0.107666015625,0.007003082886897463,"(28, 22)"
197,train,high,0.07407296825956852,0.1435546875,0.010633521810699778,"(21, 13)"
197,train,high,0.06355679836948068,0.0478515625,0.003041292109477103,"(8, 25)"
197,train,high,0.05969337671304574,0.55029296875,0.03284884548613406,"(25, 25)"
197,train,medium,0.048509055313483984,0.035888671875,0.001740925569111852,"(13, 28)"
198,train,high,0.05675496068189068,0.1435546875,0.008147440644763604,"(15, 22)"
198,train,medium,0.04076440532185622,0.55029296875,0.02243236562389256,"(19, 11)"
198,train,medium,0.03973915193352055,0.50244140625,0.019966595380660472,"(26, 24)"
199,train,medium,0.03090794913554158,0.35888671875,0.011092452448546416,"(26, 27)"
199,train,medium,0.05005999434561108,0.35888671875,0.017965867111339913,"(5, 27)"
199,train,high,0.05730956093498537,0.2392578125,0.013711760184640055,"(17, 25)"
